satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
0.32,0.43,4,258,3,0,0,0,IT,low
0.53,0.49,3,141,5,1,0,0,sales,medium
0.29,0.51,6,205,10,1,0,0,technical,low
0.65,0.6,5,193,9,0,0,0,technical,medium
0.35,0.59,5,140,6,0,0,0,support,medium
0.28,0.41,4,302,5,0,0,0,technical,low
0.26,0.36,2,205,3,0,0,0,support,low
0.75,0.73,6,212,6,0,0,0,marketing,low
0.29,0.68,5,246,10,0,0,0,IT,low
0.2,0.57,7,154,9,0,0,0,technical,low
0.19,0.36,3,130,5,1,0,0,marketing,medium
0.29,0.41,7,301,8,1,0,0,technical,medium
0.76,0.48,4,156,2,1,0,0,support,low
0.37,0.51,3,182,2,0,0,0,RandD,low
0.38,0.51,2,197,8,0,0,0,hr,low
0.15,0.91,3,199,7,0,0,0,management,medium
0.49,0.92,6,232,6,0,0,0,hr,low
0.36,0.41,7,238,7,0,1,0,management,medium
0.38,0.73,4,267,2,0,0,0,finance,low
0.34,0.8,5,139,9,0,0,0,hr,low
0.31,0.94,6,139,2,0,0,0,technical,medium
0.39,0.36,4,296,8,0,0,0,marketing,low
0.17,0.36,5,127,4,0,0,0,management,low
0.49,0.45,3,281,2,0,0,0,technical,low
0.45,0.85,5,285,8,1,0,0,sales,high
0.28,0.44,7,112,9,1,0,0,sales,low
0.53,0.75,2,283,8,0,0,0,IT,medium
0.53,0.49,5,290,2,0,0,0,management,low
0.54,0.53,5,206,10,0,0,0,RandD,medium
0.57,0.5,4,276,10,0,0,0,IT,medium
0.25,0.44,4,285,4,0,0,0,marketing,low
0.34,0.78,6,142,2,0,1,0,finance,low
0.26,0.68,7,299,10,0,0,0,IT,medium
0.07,0.37,6,261,6,0,0,0,support,low
0.31,0.57,7,154,3,1,0,0,RandD,medium
0.67,0.73,7,256,9,0,0,0,technical,medium
0.28,0.56,7,159,6,0,0,0,hr,low
0.31,0.76,4,122,10,0,1,0,sales,medium
0.69,0.87,6,110,8,0,0,0,product_mng,medium
0.79,0.58,4,291,6,0,0,0,support,low
0.48,0.56,5,253,4,1,0,0,finance,low
0.7,0.36,2,176,5,0,1,0,finance,medium
0.62,0.77,3,136,5,0,0,0,technical,high
0.37,0.73,6,162,3,0,0,0,sales,medium
0.23,0.72,2,153,4,0,0,0,product_mng,medium
0.85,0.82,5,193,6,0,0,0,IT,medium
0.51,0.72,7,188,8,0,0,0,hr,low
0.1,0.5,5,203,2,0,0,0,finance,low
0.17,0.77,6,216,9,0,0,0,RandD,medium
0.5,0.44,3,111,3,0,0,0,IT,medium
0.26,0.94,7,184,6,0,0,0,RandD,low
0.37,0.89,2,106,2,1,1,0,technical,low
0.37,0.82,4,300,5,0,0,0,IT,low
0.14,0.52,6,290,6,0,0,0,hr,low
0.2,0.38,6,217,9,0,0,0,IT,low
0.23,0.61,3,243,10,0,1,0,marketing,medium
0.4,0.84,5,244,5,0,0,0,hr,medium
0.33,0.8,2,144,3,0,0,0,sales,high
0.51,0.52,6,203,9,0,0,0,sales,low
0.59,0.47,2,238,3,1,0,0,finance,medium
0.16,0.51,6,167,7,0,1,0,marketing,medium
0.17,0.36,6,218,2,0,0,0,finance,medium
0.68,0.45,2,262,10,0,0,0,RandD,low
0.2,0.55,7,276,2,0,0,0,marketing,medium
0.44,0.7,2,241,9,0,0,0,finance,low
0.28,0.69,4,167,7,0,0,0,RandD,medium
0.52,0.74,7,233,2,0,0,0,finance,low
0.15,0.36,4,263,2,0,0,0,management,high
0.34,0.68,2,213,7,0,1,0,marketing,low
0.24,0.69,2,279,7,0,0,0,marketing,low
0.16,0.67,5,282,5,0,0,0,support,low
0.27,0.75,7,242,4,0,0,0,support,medium
0.21,0.87,5,296,3,0,0,0,IT,medium
0.45,0.36,2,296,6,1,0,0,finance,low
0.46,0.94,5,146,5,0,1,0,IT,medium
0.26,0.38,6,187,9,0,0,0,hr,low
0.65,0.85,4,242,9,0,0,0,IT,low
0.1,0.92,3,126,9,0,0,0,technical,medium
0.45,0.47,7,143,4,0,0,0,product_mng,low
0.48,0.93,7,266,8,0,0,0,marketing,low
0.25,0.54,7,249,8,0,0,0,hr,medium
0.31,0.68,6,251,5,0,0,0,support,low
0.52,0.62,7,190,10,0,1,0,marketing,medium
0.4,0.93,3,281,9,0,0,0,marketing,medium
0.26,0.42,4,107,9,0,0,0,technical,medium
0.14,0.43,6,157,3,0,1,0,IT,low
0.31,0.47,2,197,5,0,1,0,IT,medium
0.82,0.36,4,110,5,0,0,0,support,low
0.25,0.6,6,226,7,0,0,0,RandD,low
0.48,0.58,2,277,2,0,0,0,marketing,low
0.5,0.84,4,231,6,0,0,0,product_mng,medium
0.26,0.4,4,97,5,0,0,0,marketing,low
0.39,0.36,2,213,6,0,0,0,sales,medium
0.52,0.84,6,98,5,0,0,0,technical,low
0.49,0.47,2,125,8,0,1,0,RandD,low
0.29,0.48,2,131,4,1,0,0,hr,medium
0.46,0.79,7,180,2,0,0,0,product_mng,low
0.17,0.9,7,258,4,0,0,0,sales,low
0.06,0.66,2,303,7,0,0,0,sales,low
0.35,0.8,5,169,8,0,0,0,sales,low
0.16,0.49,3,267,6,1,1,0,sales,low
0.24,0.93,6,224,3,0,0,0,IT,high
0.31,0.79,3,96,3,0,0,0,support,medium
0.53,0.6,5,127,7,0,0,0,sales,medium
0.16,0.36,4,263,8,0,0,0,marketing,low
0.43,0.98,7,240,8,0,0,0,support,medium
0.2,0.42,5,229,9,0,0,0,technical,medium
0.92,0.71,5,292,2,0,0,0,sales,low
0.53,0.62,2,96,7,0,0,0,technical,low
0.17,0.45,3,278,2,0,0,0,marketing,medium
0.4,0.76,2,255,2,0,0,0,marketing,low
0.33,0.83,6,282,4,0,0,0,support,medium
0.26,0.58,3,286,5,0,0,0,management,medium
0.36,0.36,6,264,5,0,0,0,support,high
0.54,0.8,4,216,2,0,0,0,finance,medium
0.83,0.76,3,306,6,0,1,0,IT,low
0.61,0.58,3,174,5,0,1,0,finance,low
0.28,0.8,5,233,5,1,0,0,IT,medium
0.12,0.36,6,137,10,0,1,0,sales,low
0.22,0.76,3,185,7,0,1,0,finance,medium
0.47,0.92,5,306,2,0,0,0,management,medium
0.53,0.4,2,289,6,1,1,0,management,medium
0.46,0.86,3,295,5,0,1,0,RandD,medium
0.42,0.54,5,200,8,0,0,0,marketing,medium
0.34,0.81,2,298,7,0,1,0,marketing,medium
0.76,0.74,4,151,4,1,1,0,marketing,medium
0.57,0.58,5,276,6,1,1,0,sales,low
0.36,0.82,6,292,2,0,0,0,management,low
0.65,0.42,2,234,3,0,0,0,RandD,low
0.27,0.74,2,239,7,0,0,0,sales,low
0.4,0.36,5,280,5,0,0,0,hr,low
0.49,0.47,5,194,2,0,0,0,management,low
0.47,0.44,6,250,8,0,0,0,technical,low
0.16,0.73,2,170,6,0,0,0,finance,low
0.32,0.58,4,195,9,0,0,0,sales,medium
0.67,0.55,3,253,5,0,1,0,hr,medium
0.3,0.36,6,226,8,0,1,0,IT,medium
0.67,0.39,2,247,5,0,0,0,hr,high
0.33,0.92,6,100,6,0,0,0,hr,low
0.21,0.36,5,108,8,0,0,0,sales,medium
0.19,0.65,3,138,2,0,0,0,RandD,low
0.39,0.78,3,245,3,0,1,0,finance,low
0.19,0.41,7,129,9,0,0,0,marketing,low
0.55,0.59,6,182,6,0,0,0,RandD,medium
0.33,0.61,4,267,10,1,0,0,RandD,high
0.67,0.5,4,237,10,0,0,0,support,low
0.32,0.47,6,111,6,0,0,0,hr,high
0.7,0.83,3,262,2,0,0,0,sales,low
0.63,0.6,7,265,2,0,0,0,hr,low
0.18,0.76,5,239,5,0,0,0,RandD,medium
0.12,0.76,5,101,6,0,0,0,product_mng,medium
0.12,0.96,5,104,10,0,0,0,hr,medium
0.19,0.9,7,274,5,1,1,0,hr,medium
0.63,0.36,5,123,8,0,0,0,management,medium
0.06,0.66,2,289,5,0,1,0,marketing,low
0.18,0.71,2,220,5,1,0,0,finance,medium
0.52,0.36,7,202,6,0,0,0,sales,medium
0.47,0.57,3,273,4,0,0,0,finance,medium
0.16,0.81,2,178,3,0,1,0,finance,high
0.5,0.7,5,218,8,0,0,0,IT,medium
0.58,0.95,2,199,10,1,0,0,IT,low
0.35,0.71,3,250,3,0,0,0,technical,low
0.5,0.96,3,302,4,0,1,0,support,medium
0.71,0.51,3,171,9,0,0,0,marketing,low
0.74,0.48,2,264,6,0,0,0,sales,medium
0.33,0.57,4,116,2,0,0,0,finance,low
0.16,0.84,6,276,7,0,0,0,support,low
0.53,0.43,3,160,2,0,0,0,sales,low
0.3,0.79,4,240,5,1,0,0,finance,low
0.47,0.66,7,268,5,0,0,0,support,medium
0.2,0.66,6,108,5,1,0,1,technical,medium
0.39,0.54,6,250,10,0,0,0,support,medium
0.42,0.47,2,128,4,0,0,0,technical,low
0.1,0.59,3,98,9,0,0,0,sales,high
0.42,0.7,4,129,2,0,0,0,hr,medium
0.05,0.71,6,208,4,0,0,0,management,low
0.65,0.87,3,148,3,0,0,0,technical,low
0.55,0.64,7,106,3,0,1,0,sales,low
0.24,0.54,2,116,3,0,0,0,hr,medium
0.38,0.43,4,114,9,0,0,0,marketing,low
0.1,0.48,7,246,4,0,0,0,IT,low
0.79,0.53,7,145,10,0,0,0,IT,medium
0.5,0.38,2,170,2,0,0,0,management,low
0.54,0.65,5,280,7,0,0,0,support,low
0.66,0.81,7,143,3,0,0,0,RandD,low
0.05,0.41,2,242,8,0,0,0,support,high
0.59,0.61,4,173,9,0,0,0,RandD,medium
0.29,0.84,5,294,9,1,0,0,marketing,medium
0.38,0.56,5,207,10,0,0,0,marketing,medium
0.38,0.75,6,169,8,0,0,0,sales,medium
0.78,0.83,7,125,7,0,1,0,hr,low
0.26,0.42,7,203,9,1,0,0,technical,medium
0.08,0.52,4,207,9,1,0,0,finance,low
0.45,0.93,2,160,8,0,0,0,hr,medium
0.61,0.67,4,230,9,0,1,0,finance,low
0.13,0.69,3,99,7,1,0,0,IT,medium
0.42,0.36,2,148,4,0,0,0,technical,low
0.53,0.66,4,171,5,0,1,0,hr,medium
0.27,0.39,5,203,10,0,0,0,marketing,low
0.64,0.46,7,171,6,0,1,0,IT,low
0.65,0.4,2,298,9,0,0,0,IT,low
0.33,0.36,3,292,7,0,1,0,finance,medium
0.51,0.63,5,195,9,0,0,0,management,low
0.21,0.6,6,140,6,0,1,0,hr,medium
0.1,0.67,2,190,4,0,0,0,support,high
0.33,0.8,3,308,3,0,1,0,finance,medium
0.27,0.81,3,143,5,0,0,0,finance,low
0.56,0.76,3,254,4,0,0,0,sales,low
0.16,0.6,4,207,9,0,0,0,IT,low
0.49,0.78,3,123,5,0,0,0,hr,medium
0.07,0.58,3,143,5,1,1,0,IT,low
0.18,0.41,2,270,3,0,0,0,IT,medium
0.32,0.45,5,208,6,1,0,0,hr,medium
0.83,0.74,2,125,7,0,0,0,RandD,low
0.21,0.81,6,192,6,0,0,0,RandD,low
0.13,0.88,4,269,8,0,0,0,IT,low
0.57,0.82,5,296,4,0,0,0,sales,medium
0.45,0.63,6,253,3,0,1,0,hr,medium
0.62,0.53,5,192,7,0,0,0,finance,low
0.13,0.82,3,151,2,0,0,0,IT,low
0.33,0.58,4,101,5,0,0,0,technical,medium
0.44,0.57,2,153,3,1,1,0,RandD,low
0.69,0.64,7,113,9,1,1,0,finance,low
0.2,0.61,6,203,5,1,0,0,product_mng,medium
0.26,0.4,2,125,7,0,0,0,hr,medium
0.7,0.68,3,161,7,0,0,0,management,medium
0.21,0.8,3,245,4,0,0,0,sales,medium
0.51,0.4,5,231,4,0,0,0,sales,low
0.42,0.5,7,277,4,0,1,0,support,medium
0.22,0.71,4,281,7,1,1,0,support,high
0.21,0.81,5,309,10,0,0,0,technical,medium
0.14,0.79,4,131,10,0,0,0,product_mng,low
0.53,0.52,3,250,7,0,0,0,RandD,low
0.71,0.76,2,221,6,0,0,0,RandD,medium
0.15,0.95,2,125,5,0,0,0,technical,medium
0.62,0.73,2,151,9,0,1,0,support,low
0.43,0.36,6,117,8,0,0,0,support,medium
0.84,0.65,5,190,4,0,1,0,hr,medium
0.35,0.61,3,293,10,1,0,0,product_mng,low
0.12,0.74,7,189,4,0,0,0,IT,medium
0.49,0.75,7,233,10,0,1,0,sales,medium
0.56,0.52,2,293,2,0,0,0,sales,low
0.35,0.8,3,140,4,0,0,0,RandD,low
0.22,0.85,5,97,10,0,0,0,sales,low
0.3,0.36,6,266,10,0,1,0,finance,medium
0.27,0.71,7,223,9,1,0,0,hr,low
0.39,0.54,3,253,3,0,0,0,finance,low
0.71,0.5,3,245,10,0,0,0,sales,low
0.42,0.44,7,134,10,0,0,0,RandD,medium
0.47,0.45,7,208,3,1,0,0,marketing,low
0.44,0.66,4,162,10,0,0,0,finance,low
0.39,0.36,5,201,6,1,0,0,support,medium
0.32,0.66,6,297,8,0,0,0,marketing,low
0.81,0.61,6,227,5,0,0,0,support,low
0.61,0.36,6,210,5,1,0,0,IT,medium
0.55,0.55,3,223,4,0,1,0,finance,high
0.49,0.36,6,284,7,0,1,0,support,medium
0.32,0.77,6,131,10,0,0,0,support,medium
0.37,0.52,5,255,2,0,0,0,management,low
0.79,0.59,4,207,10,0,0,0,RandD,low
0.39,0.39,5,155,8,0,0,0,support,low
0.4,0.57,7,255,2,1,0,0,product_mng,medium
0.47,0.63,5,158,3,0,0,0,management,medium
0.25,0.62,5,191,7,0,0,0,management,low
0.57,0.72,6,267,7,0,1,0,management,low
0.29,0.44,2,134,6,1,0,0,marketing,medium
0.21,0.94,3,178,10,0,0,0,sales,low
0.47,0.4,5,250,8,0,0,0,hr,medium
0.21,0.51,2,140,5,1,0,0,hr,medium
0.36,0.79,2,101,5,1,0,0,technical,medium
0.71,0.64,2,161,8,0,1,0,finance,low
0.56,0.36,2,174,3,0,0,0,support,low
0.74,0.61,3,107,7,0,0,0,sales,low
0.18,0.44,7,187,10,0,1,0,hr,low
0.34,0.45,6,278,2,0,1,0,marketing,low
0.93,0.77,6,282,8,0,1,0,product_mng,low
0.34,0.76,4,303,2,0,0,0,management,low
0.29,0.36,2,175,4,0,0,1,sales,low
0.22,0.6,2,121,10,0,0,0,support,medium
0.68,0.73,7,127,9,1,0,0,finance,medium
0.22,0.57,6,268,5,0,0,0,product_mng,low
0.25,0.44,6,214,4,0,1,0,sales,medium
0.39,0.51,5,261,5,0,1,0,sales,medium
0.63,0.42,5,266,5,1,1,0,IT,low
0.42,0.52,6,295,5,0,0,0,finance,low
0.42,0.76,7,286,7,0,0,1,finance,high
0.46,0.5,2,128,2,1,0,0,finance,low
0.56,0.38,4,171,7,0,0,0,support,medium
0.2,0.92,6,197,5,0,0,0,IT,medium
0.54,0.47,2,118,2,0,0,0,technical,medium
0.47,0.59,3,224,6,0,0,0,sales,medium
0.89,0.47,3,266,7,0,0,0,technical,medium
0.72,0.66,6,234,8,0,0,0,technical,low
0.45,0.64,2,222,4,1,0,0,technical,low
0.26,0.53,6,278,2,0,0,0,finance,low
0.42,0.72,6,98,3,0,0,0,marketing,low
0.46,0.36,7,121,7,0,0,0,product_mng,low
0.37,0.7,3,154,9,0,0,0,finance,medium
0.25,0.65,5,231,5,0,0,0,hr,low
0.1,0.75,4,163,2,0,1,0,product_mng,high
0.69,0.7,5,121,10,0,0,0,hr,medium
0.18,0.37,2,201,8,1,0,0,IT,medium
0.54,0.72,7,132,5,0,0,0,management,medium
0.34,0.46,2,249,3,0,0,0,technical,low
0.58,0.48,6,142,3,0,0,0,hr,medium
0.1,0.75,5,176,10,0,0,0,support,medium
0.3,0.36,2,204,3,1,0,0,finance,medium
0.15,0.69,3,207,6,0,0,0,IT,medium
0.34,0.63,7,273,7,0,1,0,product_mng,high
0.88,0.76,4,120,4,0,1,0,RandD,low
0.64,0.55,4,126,10,0,0,0,hr,high
0.52,0.98,5,269,8,0,0,0,management,medium
0.15,0.39,7,172,7,0,0,0,RandD,medium
0.73,0.41,3,194,5,0,0,0,management,low
0.48,0.66,4,297,9,0,1,0,sales,low
0.43,0.58,2,108,9,0,0,0,finance,low
0.76,0.36,2,224,7,0,0,0,hr,medium
0.46,0.57,5,123,10,0,0,0,technical,low
0.63,0.86,3,109,9,0,1,0,support,low
0.11,0.41,6,287,10,0,0,0,IT,low
0.2,0.79,4,274,9,0,0,0,finance,medium
0.19,0.76,3,243,4,0,0,0,marketing,low
0.19,0.76,4,100,3,0,0,0,IT,high
0.19,0.47,7,294,10,0,0,0,product_mng,medium
0.35,0.64,6,99,7,0,1,0,product_mng,medium
0.56,0.36,4,248,6,1,0,0,IT,medium
0.21,0.69,4,107,5,0,0,0,IT,medium
0.48,0.38,2,267,8,0,1,0,hr,low
0.66,0.52,6,209,4,0,0,0,marketing,medium
0.32,0.52,7,268,10,0,0,0,finance,medium
0.21,0.68,4,247,3,0,1,0,marketing,low
0.45,0.6,5,120,4,1,0,0,IT,low
0.08,0.83,7,175,4,0,0,0,finance,medium
0.5,0.36,2,259,4,0,0,0,marketing,medium
0.47,0.73,5,160,4,0,0,0,support,low
0.18,0.36,3,269,10,0,0,0,technical,low
0.45,0.64,5,123,7,0,0,0,product_mng,medium
0.45,0.43,2,174,6,0,1,0,sales,low
0.32,0.6,6,190,7,0,1,0,technical,medium
0.48,0.65,5,113,2,0,0,0,product_mng,medium
0.13,0.38,7,301,6,0,0,0,sales,medium
0.49,0.56,2,194,2,0,0,0,sales,low
0.39,0.73,3,211,4,0,1,0,sales,medium
0.9,0.71,5,308,9,0,1,0,marketing,medium
0.22,0.51,4,197,7,0,1,0,IT,high
0.31,0.78,5,214,6,0,0,0,technical,medium
0.39,0.52,6,206,7,0,1,0,technical,medium
0.66,0.53,2,217,6,1,0,0,support,medium
0.05,0.79,5,108,2,0,1,0,sales,medium
0.38,0.56,4,296,3,1,0,0,support,medium
0.2,0.43,7,260,4,0,0,0,technical,medium
0.61,0.69,6,169,6,0,0,0,finance,low
0.26,0.36,4,251,6,0,0,0,IT,medium
0.18,0.85,3,124,10,0,0,0,finance,low
0.15,0.65,4,128,9,0,0,0,finance,low
0.32,0.36,7,203,6,0,0,0,sales,medium
0.14,0.74,2,252,5,0,1,0,technical,medium
0.17,0.36,6,97,7,0,0,0,sales,low
0.24,0.53,3,289,5,0,0,0,finance,low
0.55,0.85,2,106,3,0,0,0,sales,high
0.57,0.56,2,204,3,0,0,0,marketing,medium
0.42,0.67,2,139,6,0,0,0,marketing,medium
0.68,0.43,3,243,2,0,0,0,IT,low
0.41,0.56,6,241,2,0,0,0,management,low
0.17,0.74,3,182,10,0,1,0,IT,low
0.79,0.4,5,271,10,1,0,0,hr,low
0.39,0.44,2,247,5,0,1,0,hr,low
0.64,0.5,2,290,4,1,0,0,technical,high
0.46,0.7,2,169,4,0,0,0,management,low
0.45,0.57,2,210,8,1,0,0,management,low
0.29,0.36,5,193,4,0,0,0,technical,medium
0.76,0.64,6,185,2,0,0,0,management,medium
0.61,0.61,7,195,7,0,0,0,finance,medium
0.09,0.7,6,217,4,0,0,0,IT,medium
0.36,0.84,2,271,10,0,0,0,marketing,low
0.62,0.57,5,175,6,0,0,0,hr,medium
0.24,0.97,7,236,6,1,0,0,hr,low
0.38,0.36,3,285,7,0,1,1,sales,medium
0.43,0.46,2,137,5,1,0,0,technical,low
0.17,0.52,7,213,10,0,0,0,management,medium
0.32,0.38,2,240,9,0,0,0,marketing,low
0.58,0.57,5,127,7,0,1,0,sales,medium
0.76,0.92,4,156,9,0,0,0,support,low
0.45,0.85,5,126,7,0,0,0,product_mng,high
0.45,0.41,6,298,7,1,0,0,marketing,low
0.11,0.75,6,210,9,0,0,0,management,medium
0.21,0.44,2,133,10,0,0,0,marketing,low
0.25,0.67,7,270,4,0,1,0,management,medium
0.57,0.55,5,200,8,0,0,0,support,high
0.9,0.63,7,178,5,0,1,0,IT,medium
0.93,0.85,7,290,9,0,1,0,technical,low
0.42,0.81,3,184,6,0,1,0,sales,medium
0.2,0.57,5,136,9,0,1,0,marketing,low
0.27,0.36,3,194,3,0,0,0,product_mng,medium
0.66,0.91,6,204,7,0,1,0,management,medium
0.42,0.81,7,261,3,0,0,0,support,low
0.17,0.41,5,176,7,0,1,0,sales,medium
0.71,0.36,4,106,4,0,0,0,support,medium
0.04,0.56,3,195,8,0,1,0,RandD,medium
0.21,0.75,5,111,8,0,1,0,marketing,low
0.44,0.75,5,137,4,1,0,0,hr,low
0.36,0.36,5,265,8,1,1,0,technical,low
0.37,0.45,3,245,3,0,0,0,marketing,low
0.5,0.67,6,130,10,0,0,0,technical,low
0.15,0.56,2,181,10,1,0,0,product_mng,low
0.55,0.6,7,209,7,0,0,0,marketing,low
0.68,0.36,7,239,10,0,0,0,hr,low
0.37,0.36,3,195,8,0,1,0,product_mng,low
0.56,0.71,5,103,5,0,1,0,technical,medium
0.61,0.72,5,123,6,0,0,0,RandD,low
0.05,0.71,6,180,5,0,0,0,IT,low
0.66,0.88,6,224,10,1,0,0,RandD,low
0.45,0.36,5,164,8,0,0,0,finance,low
0.44,0.82,6,102,6,0,0,0,management,medium
0.22,0.47,7,310,2,0,0,0,technical,medium
0.15,0.91,6,301,4,0,1,0,management,medium
0.85,0.96,4,128,7,0,0,0,technical,medium
0.32,0.4,4,185,10,0,0,0,IT,low
0.12,0.78,3,173,4,0,0,0,RandD,low
0.49,0.89,4,125,6,0,1,0,marketing,medium
0.3,0.56,4,297,4,0,0,1,technical,medium
0.36,0.36,3,111,3,0,1,0,marketing,low
0.39,0.73,6,121,2,0,1,0,hr,medium
0.29,0.86,2,241,2,0,0,0,sales,medium
0.39,0.36,7,273,7,1,0,0,finance,low
0.17,0.72,7,153,6,0,1,0,marketing,low
0.47,0.59,3,200,3,0,0,0,marketing,medium
0.19,0.36,5,242,4,0,0,0,finance,medium
0.22,0.53,4,221,5,0,0,0,sales,medium
0.23,0.78,4,140,10,0,0,0,technical,medium
0.19,0.36,7,184,2,0,0,0,marketing,low
0.57,0.52,3,300,2,0,0,0,management,low
0.56,0.48,7,281,6,0,1,0,product_mng,low
0.25,0.89,7,201,7,0,1,0,sales,low
0.38,0.52,6,200,6,0,0,0,sales,low
0.37,0.59,6,181,7,0,0,0,finance,low
0.48,0.36,4,232,5,0,0,0,IT,low
0.33,0.68,6,115,5,0,1,0,hr,medium
0.39,0.58,2,125,9,0,1,0,marketing,low
0.34,0.56,2,297,7,0,0,0,support,medium
0.4,0.55,7,284,2,0,0,0,hr,medium
0.17,0.54,3,113,2,0,0,0,product_mng,low
0.49,0.56,7,137,9,0,0,0,RandD,medium
0.12,0.62,2,163,4,1,0,0,RandD,medium
0.32,0.96,4,292,7,0,0,0,technical,low
0.58,0.59,3,265,3,0,0,0,management,medium
0.52,0.89,7,145,7,0,1,0,IT,medium
0.23,0.38,5,207,6,0,0,0,finance,medium
0.13,0.36,6,243,5,0,0,0,IT,medium
0.35,0.46,5,162,4,0,0,0,support,low
0.7,0.54,3,246,10,0,0,0,marketing,medium
0.09,0.38,3,126,10,0,0,0,hr,low
0.29,0.61,5,97,8,0,0,0,RandD,medium
0.19,0.36,2,111,3,0,0,0,support,medium
0.56,0.73,6,163,10,0,0,0,management,high
0.4,0.41,7,184,2,0,0,0,IT,low
0.36,0.39,2,302,6,0,0,0,hr,medium
0.52,0.66,3,228,4,0,0,0,IT,low
0.78,0.36,2,139,5,1,1,0,technical,medium
0.33,0.48,4,197,10,0,1,0,finance,low
0.16,0.48,3,200,5,1,0,0,sales,medium
0.34,0.59,4,199,4,0,0,0,product_mng,medium
0.73,0.9,2,271,10,0,0,0,product_mng,low
0.18,0.92,5,127,10,1,0,0,technical,medium
0.32,0.9,6,165,8,0,1,0,RandD,low
0.23,0.4,5,262,6,0,1,0,marketing,low
0.12,0.68,3,252,8,0,1,0,marketing,low
0.15,0.64,3,157,6,0,0,0,sales,low
0.45,0.96,7,162,3,0,0,0,product_mng,medium
0.34,0.59,3,310,8,0,1,0,finance,medium
0.5,0.63,2,207,10,0,1,0,product_mng,medium
0.51,0.78,7,159,8,0,0,0,RandD,low
0.2,0.94,6,212,3,0,0,0,IT,medium
0.53,0.54,7,153,6,0,0,0,marketing,low
0.5,0.68,2,193,6,0,0,0,marketing,medium
0.68,0.36,5,128,3,0,0,0,marketing,low
0.78,0.41,6,259,3,0,0,0,sales,low
0.05,0.65,7,192,4,1,1,0,marketing,medium
0.62,0.68,3,240,3,1,1,0,product_mng,low
0.62,0.72,4,201,8,0,0,0,marketing,medium
0.29,0.36,2,126,6,1,0,0,hr,low
0.39,0.8,7,145,5,0,0,0,finance,low
0.32,0.7,4,228,2,0,0,0,support,medium
0.04,0.37,5,183,8,1,0,0,support,medium
0.45,0.48,4,202,10,0,0,0,finance,medium
0.33,0.36,5,270,5,0,0,0,sales,high
0.23,0.6,5,210,4,0,0,0,RandD,medium
0.3,0.77,7,221,10,0,1,0,technical,medium
0.33,0.74,5,193,7,0,0,0,RandD,medium
0.48,0.6,2,119,5,0,0,0,technical,low
0.64,0.93,7,246,3,1,1,0,support,high
0.73,0.36,3,289,5,0,1,0,hr,low
0.24,0.72,5,238,10,0,1,0,marketing,low
0.23,0.55,2,262,7,0,0,0,hr,low
0.4,0.58,4,120,6,0,0,0,sales,medium
0.44,0.61,2,140,7,0,0,0,marketing,medium
0.42,0.92,5,148,3,0,0,0,support,low
0.47,0.68,3,214,5,0,0,0,finance,low
0.48,0.57,4,110,5,0,0,0,management,low
0.07,0.36,6,267,5,0,0,0,management,low
0.37,0.88,2,197,6,0,0,0,technical,low
0.13,0.89,6,136,10,1,0,0,hr,low
0.24,0.36,4,246,7,0,0,0,management,medium
0.27,0.36,2,166,9,0,0,0,hr,low
0.07,0.67,2,195,5,0,0,0,sales,low
0.33,0.79,2,214,10,0,0,0,finance,low
0.48,0.67,4,192,6,0,1,0,product_mng,low
0.39,0.75,6,218,9,0,0,0,hr,medium
0.21,0.36,7,306,2,0,1,0,support,low
0.49,0.47,3,109,5,0,1,0,marketing,medium
0.67,0.36,4,187,7,0,0,0,hr,low
0.57,0.88,6,172,5,0,0,0,product_mng,low
0.29,0.88,2,254,4,0,0,0,support,medium
0.42,0.42,5,98,4,0,0,0,hr,low
0.52,0.91,7,305,7,0,0,0,IT,medium
0.3,0.98,6,298,8,1,1,0,finance,low
0.4,0.53,6,207,2,0,0,0,sales,medium
0.65,0.62,7,110,7,0,0,0,support,low
0.4,0.41,5,171,5,0,0,1,IT,medium
0.59,0.4,2,153,3,1,0,0,finance,low
0.25,0.75,6,198,8,0,1,0,IT,high
0.34,0.83,5,155,8,0,1,0,hr,low
0.46,0.71,6,201,3,0,0,0,RandD,medium
0.47,0.91,3,185,4,0,1,0,hr,low
0.49,0.75,6,115,3,0,1,0,support,low
0.18,0.36,3,105,3,0,0,0,IT,medium
0.61,0.83,7,199,10,1,0,0,product_mng,high
0.13,0.4,7,207,6,0,0,0,marketing,low
0.35,0.98,5,191,8,1,0,0,IT,medium
0.6,0.48,6,164,3,0,0,0,support,low
0.82,0.83,3,149,7,0,0,0,IT,high
0.4,0.72,2,138,6,0,0,0,product_mng,medium
0.39,0.55,6,174,6,0,0,0,RandD,medium
0.17,0.39,3,301,3,0,0,0,technical,medium
0.46,0.66,7,278,2,0,0,0,management,low
0.59,0.87,6,176,2,0,0,0,marketing,low
0.94,0.57,5,147,6,0,0,0,technical,low
0.25,0.71,7,102,7,0,0,0,hr,low
0.74,0.58,6,96,10,0,0,0,marketing,low
0.21,0.79,2,308,7,0,0,0,management,low
0.42,0.36,6,230,2,0,0,0,IT,low
0.18,0.87,2,171,4,0,0,0,marketing,medium
0.49,0.66,4,103,3,0,0,0,product_mng,medium
0.63,0.36,7,287,2,0,0,0,hr,medium
